omr	lok	lat	lon
0	3	67.25	11.5
0	4	67.5	12
0	5	67.25	13.5
0	10	67.75	13.5
0	11	67.75	14.5
0	37	68.5	17
0	38	68.25	16
0	44	68.25	15.5
0	45	68	15.5
0	46	68.25	15
0	47	70	14
0	48	68	14
0	49	67.5	13
0	50	67.5	14
0	51	67.75	15.5
0	52	67	13
0	53	67.25	14.5
0	54	67.25	15
1	1	67.75	41.5
1	1	67.75	41.5
1	1	67.75	41.5
1	3	67.5	43
1	3	67.5	43
1	3	67.5	43
1	3	67.5	43
1	4	67.5	47
1	4	67.5	47
1	4	67.5	47
1	4	67.5	47
1	4	67.5	47
1	4	67.5	47
1	4	67.5	47
1	5	68.5	41
1	5	68.5	41
1	5	68.5	41
1	5	68.5	41
1	6	68.5	43
1	6	68.5	43
1	6	68.5	43
1	6	68.5	43
1	7	68.75	45
1	7	68.75	45
1	8	68.5	47
1	8	68.5	47
1	8	68.5	47
1	8	68.5	47
1	9	68.5	49
1	9	68.5	49
1	9	68.5	49
1	9	68.5	49
1	10	68.5	51
1	10	68.5	51
1	10	68.5	51
1	10	68.5	51
1	11	69.5	41
1	11	69.5	41
1	11	69.5	41
1	11	69.5	41
1	12	69.5	43
1	12	69.5	43
1	12	69.5	43
1	12	69.5	43
1	13	69.5	45
1	13	69.5	45
1	13	69.5	45
1	13	69.5	45
1	14	69.5	47
1	14	69.5	47
1	14	69.5	47
1	14	69.5	47
1	15	69.5	49
1	15	69.5	49
1	15	69.5	49
1	15	69.5	49
1	16	69.5	51
1	16	69.5	51
1	16	69.5	51
1	16	69.5	51
1	17	69.5	53
1	17	69.5	53
1	17	69.5	53
1	17	69.5	53
1	18	69.5	55
1	18	69.5	55
1	18	69.5	55
1	18	69.5	55
1	19	69.5	57
1	19	69.5	57
1	19	69.5	57
1	19	69.5	57
1	20	69.5	59
1	20	69.5	59
1	20	69.5	59
1	20	69.5	59
1	21	68.75	59.5
1	22	68.75	57
1	22	68.75	57
1	23	68.75	55
1	23	68.75	55
1	24	68.75	52.5
2	1	68.25	39.5
2	1	68.25	39.5
2	2	68.75	37.5
2	3	68.75	38.5
2	4	68.75	39.5
2	5	69.25	33.5
2	6	69.25	34.5
2	7	69.25	35.5
2	8	69.25	36.5
2	9	69.25	37.5
2	10	69.25	38.5
2	11	69.25	39.5
2	12	69.5	33
2	13	69.75	34.5
2	14	69.75	35.5
2	15	69.75	36.5
2	16	69.75	37.5
2	17	69.75	38.5
2	18	69.75	39.5
3	1	69.75	31.5
3	2	70	30.5
3	2	70	30.5
3	3	70.25	31.5
3	4	70.25	32.5
3	5	70.75	28.5
3	6	70.75	29.5
3	7	70.75	30.5
3	8	70.75	31.5
3	9	70.75	32.5
3	10	71.25	26.5
3	11	71.25	27.5
3	12	71.25	28.5
3	13	71.25	29.5
3	14	71.25	30.5
3	15	71.25	31.5
3	16	71.25	32.5
3	17	71.75	27.5
3	18	71.75	28.5
3	19	71.75	29.5
3	20	71.75	30.5
3	21	71.75	31.5
3	22	71.75	32.5
3	23	71.75	26.5
3	24	70.75	26
3	25	70.75	27
3	26	70	32.5
4	1	70.25	18.5
4	2	70.25	19.5
4	3	70.25	20.5
4	4	70.5	21.5
4	5	70.25	22.5
4	6	70.75	16.5
4	7	70.75	17.5
4	8	70.75	18.5
4	9	70.75	19.5
4	10	70.75	20.5
4	11	70.75	21.5
4	12	70.75	22.5
4	13	70.75	23.5
4	14	70.75	24.5
4	15	70.25	23
4	16	71.25	15.5
4	17	71.25	16.5
4	18	71.25	17.5
4	19	71.25	18.5
4	20	71.25	19.5
4	21	71.25	20.5
4	22	71.25	21.5
4	23	71.25	22.5
4	24	71.25	23.5
4	25	71.25	24.5
4	26	71.25	25.5
4	27	70	21
4	28	70	20
4	29	69.75	20.5
5	1	67.25	9.5
5	2	67.25	10.5
5	6	67.75	9.5
5	7	67.75	10.5
5	8	67.75	11.5
5	9	67.75	12.5
5	12	68.25	10.5
5	13	68.25	11.5
5	14	68.25	12.5
5	15	68.25	13.5
5	16	68.5	14
5	17	68.75	11.5
5	18	68.75	12.5
5	19	68.75	13.5
5	20	68.75	14.5
5	21	69.25	12.5
5	22	69.25	13.5
5	23	69.25	14.5
5	24	69.25	15.5
5	25	69.25	16.5
5	26	69.75	13.5
5	27	69.75	14.5
5	28	69.75	15.5
5	29	69.75	16.5
5	30	69.75	17.5
5	31	69.75	18.5
5	32	70.25	14.5
5	33	70.25	15.5
5	34	70.25	16.5
5	35	70.25	17.5
5	36	70.75	15.5
5	39	69.5	19
5	40	69.5	18.5
5	41	69	17
5	42	68.75	16
5	43	68.75	15.5
6	1	64.25	4.5
6	2	64.25	5.5
6	3	64.25	6.5
6	4	64.25	7.5
6	5	64.25	8.5
6	6	64.25	9.5
6	7	64.75	5.5
6	8	64.75	6.5
6	9	64.75	7.5
6	10	64.75	8.5
6	11	64.75	9.5
6	12	64.75	10.5
6	13	65.25	6.5
6	14	65.25	7.5
6	15	65.25	8.5
6	16	65.25	9.5
6	17	65.25	10.5
6	18	65.25	11.5
6	19	65.75	7.5
6	20	65.75	8.5
6	21	65.75	9.5
6	22	65.75	10.5
6	23	65.75	11.5
6	24	66.25	8.5
6	25	66.25	9.5
6	26	66.25	10.5
6	27	66.25	11.5
6	28	66.75	9.5
6	29	66.75	10.5
6	30	66.75	11.5
6	31	66.75	12.5
6	32	66.75	13.5
6	33	66.25	12.5
6	34	66.25	13.5
6	35	65.75	12.5
6	36	65.25	12.5
6	37	64.75	11.5
6	38	64.5	10
7	5	62.25	4.5
7	6	62.75	5.5
7	7	63.25	7.5
7	8	63.75	8.5
7	13	62.25	3.5
7	14	62.75	3.5
7	15	62.75	4.5
7	16	63.25	3.5
7	17	63.25	4.5
7	18	63.25	5.5
7	19	63.25	6.5
7	20	63.75	3.5
7	21	63.75	4.5
7	22	63.75	5.5
7	23	63.75	6.5
7	24	63.75	7.5
7	25	63.75	9.5
7	26	63.5	10.5
7	27	63.75	11
7	28	63.5	9
7	29	63.25	8.5
7	30	63	8
7	31	62.75	6.5
7	32	62.75	7.5
7	33	62.25	5.5
7	34	62.5	6
7	35	62.25	7
8	1	58.25	5.5
8	2	58.75	5.5
8	3	59.25	4.5
8	4	59.75	4.5
8	5	57.75	3.5
8	6	57.75	4.5
8	7	57.75	5.5
8	8	57.75	6.5
8	9	58.25	3.5
8	10	58.25	4.5
8	11	58.75	3.5
8	12	58.75	4.5
8	13	59.25	3.5
8	14	59.75	3.5
8	15	59.75	5
8	16	59.25	5.5
8	17	58.25	6.5
8	18	59	6
8	19	59.25	6
8	20	59.75	6
8	21	60.25	6
8	51	57.75	2.5
8	52	58.25	2.5
8	53	58.75	2.5
8	54	59.25	2.5
8	55	59.75	2.5
9	1	56.25	11.5
9	2	56.25	12.5
9	3	56.75	10.5
9	4	56.75	11.5
9	5	56.75	12.5
9	6	57.25	8.5
9	7	57.25	11.5
9	8	57.75	8.5
9	9	57.75	9.5
9	10	57.75	10.5
9	11	57.75	11.5
9	12	58.25	8.5
9	13	58.25	9.5
9	14	58.25	10.5
9	15	58.25	11.5
9	16	58.75	9.5
9	17	58.75	10.5
9	18	58.75	11.5
9	19	59	9.75
9	20	59.25	10.5
9	21	59	11
9	22	59.75	10.5
9	23	59.75	10.5
9	24	58	7.5
9	25	57.75	7.5
9	26	57.25	9.5
9	27	57.25	10.5
9	28	57.25	12
10	1	70.5	35
10	1	70.5	35
10	1	70.5	35
10	1	70.5	35
10	2	70.5	37
10	2	70.5	37
10	2	70.5	37
10	2	70.5	37
10	3	70.5	39
10	3	70.5	39
10	3	70.5	39
10	3	70.5	39
10	4	71.5	35
10	4	71.5	35
10	4	71.5	35
10	4	71.5	35
10	5	71.5	37
10	5	71.5	37
10	5	71.5	37
10	5	71.5	37
10	6	71.5	39
10	6	71.5	39
10	6	71.5	39
10	6	71.5	39
10	7	71.5	33.5
10	7	71.5	33.5
10	8	70.5	33.5
10	8	70.5	33.5
11	1	70.5	41
11	1	70.5	41
11	1	70.5	41
11	1	70.5	41
11	2	70.5	43
11	2	70.5	43
11	2	70.5	43
11	2	70.5	43
11	3	70.5	45
11	3	70.5	45
11	3	70.5	45
11	3	70.5	45
11	4	70.5	47
11	4	70.5	47
11	4	70.5	47
11	4	70.5	47
11	5	70.5	49
11	5	70.5	49
11	5	70.5	49
11	5	70.5	49
11	6	70.5	51
11	6	70.5	51
11	6	70.5	51
11	6	70.5	51
11	7	70.5	53
11	7	70.5	53
11	7	70.5	53
11	7	70.5	53
11	8	71.5	41
11	8	71.5	41
11	8	71.5	41
11	8	71.5	41
11	9	71.5	43
11	9	71.5	43
11	9	71.5	43
11	9	71.5	43
11	10	71.5	45
11	10	71.5	45
11	10	71.5	45
11	10	71.5	45
11	11	71.5	47
11	11	71.5	47
11	11	71.5	47
11	11	71.5	47
11	12	71.5	49
11	12	71.5	49
11	12	71.5	49
11	12	71.5	49
11	13	71.5	51
11	13	71.5	51
11	13	71.5	51
11	13	71.5	51
11	14	71	52
11	15	70.5	55
11	15	70.5	55
11	16	70.25	57
11	16	70.25	57
12	1	71.75	16
12	1	71.75	16
12	2	71.75	18
12	2	71.75	18
12	3	71.75	20
12	3	71.75	20
12	4	71.75	22
12	4	71.75	22
12	5	71.75	24
12	5	71.75	24
12	6	71.75	25.5
12	7	72.5	16
12	7	72.5	16
12	7	72.5	16
12	7	72.5	16
12	8	72.5	18
12	8	72.5	18
12	8	72.5	18
12	8	72.5	18
12	9	72.5	20
12	9	72.5	20
12	9	72.5	20
12	9	72.5	20
12	10	72.5	22
12	10	72.5	22
12	10	72.5	22
12	10	72.5	22
12	11	72.5	24
12	11	72.5	24
12	11	72.5	24
12	11	72.5	24
12	12	72.5	26.5
12	12	72.5	26.5
12	12	72.5	26.5
12	12	72.5	26.5
12	12	72.5	26.5
12	12	72.5	26.5
12	13	73.25	16
12	13	73.25	16
12	14	73.25	18
12	14	73.25	18
12	15	73.25	20
12	15	73.25	20
12	16	73.25	22
12	16	73.25	22
12	17	73.25	24
12	17	73.25	24
12	18	73.25	26.5
12	18	73.25	26.5
12	18	73.25	26.5
12	19	73.25	29
12	19	73.25	29
12	20	72.5	29
12	20	72.5	29
12	20	72.5	29
12	20	72.5	29
13	2	72.5	31
13	2	72.5	31
13	2	72.5	31
13	2	72.5	31
13	3	72.5	33
13	3	72.5	33
13	3	72.5	33
13	3	72.5	33
13	4	72.5	35
13	4	72.5	35
13	4	72.5	35
13	4	72.5	35
13	5	72.5	37
13	5	72.5	37
13	5	72.5	37
13	5	72.5	37
13	6	72.5	39
13	6	72.5	39
13	6	72.5	39
13	6	72.5	39
13	8	73.5	31
13	8	73.5	31
13	8	73.5	31
13	8	73.5	31
13	9	73.5	33
13	9	73.5	33
13	9	73.5	33
13	9	73.5	33
13	10	73.5	35
13	10	73.5	35
13	10	73.5	35
13	10	73.5	35
13	11	73.5	37
13	11	73.5	37
13	11	73.5	37
13	11	73.5	37
13	12	73.5	39
13	12	73.5	39
13	12	73.5	39
13	12	73.5	39
14	1	72.5	41
14	1	72.5	41
14	1	72.5	41
14	1	72.5	41
14	2	72.5	43
14	2	72.5	43
14	2	72.5	43
14	2	72.5	43
14	3	72.5	45
14	3	72.5	45
14	3	72.5	45
14	3	72.5	45
14	4	72.5	47
14	4	72.5	47
14	4	72.5	47
14	4	72.5	47
14	5	72.5	49
14	5	72.5	49
14	5	72.5	49
14	5	72.5	49
14	6	72.5	51
14	6	72.5	51
14	6	72.5	51
14	6	72.5	51
14	7	73.5	41
14	7	73.5	41
14	7	73.5	41
14	7	73.5	41
14	8	73.5	43
14	8	73.5	43
14	8	73.5	43
14	8	73.5	43
14	9	73.5	45
14	9	73.5	45
14	9	73.5	45
14	9	73.5	45
14	10	73.5	47
14	10	73.5	47
14	10	73.5	47
14	10	73.5	47
14	11	73.5	49
14	11	73.5	49
14	11	73.5	49
14	11	73.5	49
14	12	73.5	51
14	12	73.5	51
14	12	73.5	51
14	12	73.5	51
14	13	73.5	53
14	13	73.5	53
14	13	73.5	53
14	13	73.5	53
14	14	73.5	54
14	14	73.5	54
14	15	72.5	52.5
14	15	72.5	52.5
15	2	75.5	31
15	2	75.5	31
15	2	75.5	31
15	2	75.5	31
15	3	75.5	33
15	3	75.5	33
15	3	75.5	33
15	3	75.5	33
15	4	75.5	35
15	4	75.5	35
15	4	75.5	35
15	4	75.5	35
15	5	75.5	37
15	5	75.5	37
15	5	75.5	37
15	5	75.5	37
15	6	75.5	39
15	6	75.5	39
15	6	75.5	39
15	6	75.5	39
15	8	75.5	31
15	8	75.5	31
15	8	75.5	31
15	8	75.5	31
15	9	75.5	33
15	9	75.5	33
15	9	75.5	33
15	9	75.5	33
15	10	75.5	35
15	10	75.5	35
15	10	75.5	35
15	10	75.5	35
15	11	75.5	37
15	11	75.5	37
15	11	75.5	37
15	11	75.5	37
15	12	75.5	39
15	12	75.5	39
15	12	75.5	39
15	12	75.5	39
16	1	75.5	41
16	1	75.5	41
16	1	75.5	41
16	1	75.5	41
16	2	75.5	43
16	2	75.5	43
16	2	75.5	43
16	2	75.5	43
16	3	75.5	45
16	3	75.5	45
16	3	75.5	45
16	3	75.5	45
16	4	75.5	47
16	4	75.5	47
16	4	75.5	47
16	4	75.5	47
16	5	75.5	49
16	5	75.5	49
16	5	75.5	49
16	5	75.5	49
16	6	75.5	51
16	6	75.5	51
16	6	75.5	51
16	6	75.5	51
16	7	75.5	53
16	7	75.5	53
16	7	75.5	53
16	7	75.5	53
16	8	75.5	41
16	8	75.5	41
16	8	75.5	41
16	8	75.5	41
16	9	75.5	43
16	9	75.5	43
16	9	75.5	43
16	9	75.5	43
16	10	75.5	45
16	10	75.5	45
16	10	75.5	45
16	10	75.5	45
16	11	75.5	47
16	11	75.5	47
16	11	75.5	47
16	11	75.5	47
16	12	75.5	49
16	12	75.5	49
16	12	75.5	49
16	12	75.5	49
16	13	75.5	51
16	13	75.5	51
16	13	75.5	51
16	13	75.5	51
16	14	75.5	53
16	14	75.5	53
16	14	75.5	53
16	14	75.5	53
16	15	75.5	55
16	15	75.5	55
16	15	75.5	55
16	15	75.5	55
16	16	75.5	57
16	16	75.5	57
16	16	75.5	57
16	16	75.5	57
16	17	75.75	58.5
16	18	76	59.5
16	19	74.75	56.5
16	20	75.5	55
16	20	75.5	55
16	20	75.5	55
16	20	75.5	55
17	1	76.5	41
17	1	76.5	41
17	1	76.5	41
17	1	76.5	41
17	2	76.5	43
17	2	76.5	43
17	2	76.5	43
17	2	76.5	43
17	3	76.5	45
17	3	76.5	45
17	3	76.5	45
17	3	76.5	45
17	4	76.5	47
17	4	76.5	47
17	4	76.5	47
17	4	76.5	47
17	5	76.5	49
17	5	76.5	49
17	5	76.5	49
17	5	76.5	49
17	6	76.5	50.5
17	6	76.5	50.5
17	8	77.5	41
17	8	77.5	41
17	8	77.5	41
17	8	77.5	41
17	9	77.5	43
17	9	77.5	43
17	9	77.5	43
17	9	77.5	43
17	10	77.5	45
17	10	77.5	45
17	10	77.5	45
17	10	77.5	45
17	11	77.5	47
17	11	77.5	47
17	11	77.5	47
17	11	77.5	47
17	12	77.5	49
17	12	77.5	49
17	12	77.5	49
17	12	77.5	49
17	13	77.5	50.5
17	13	77.5	50.5
17	15	78.5	41
17	15	78.5	41
17	15	78.5	41
17	15	78.5	41
17	16	78.5	43
17	16	78.5	43
17	16	78.5	43
17	16	78.5	43
17	17	78.5	45
17	17	78.5	45
17	17	78.5	45
17	17	78.5	45
17	18	78.5	47
17	18	78.5	47
17	18	78.5	47
17	18	78.5	47
17	19	78.5	49
17	19	78.5	49
17	19	78.5	49
17	19	78.5	49
17	20	78.5	50.5
17	20	78.5	50.5
17	22	79.5	41
17	22	79.5	41
17	22	79.5	41
17	22	79.5	41
17	23	79.5	43
17	23	79.5	43
17	23	79.5	43
17	23	79.5	43
17	24	79.5	45
17	24	79.5	45
17	24	79.5	45
17	24	79.5	45
17	25	79.5	47
17	25	79.5	47
17	25	79.5	47
17	25	79.5	47
17	26	79.5	49
17	26	79.5	49
17	26	79.5	49
17	26	79.5	49
17	27	79.5	50.5
17	27	79.5	50.5
17	28	80.5	41
17	28	80.5	41
17	28	80.5	41
17	28	80.5	41
17	29	80.5	43
17	29	80.5	43
17	29	80.5	43
17	29	80.5	43
17	30	80.5	45
17	30	80.5	45
17	30	80.5	45
17	30	80.5	45
17	31	80.5	47
17	31	80.5	47
17	31	80.5	47
17	31	80.5	47
17	32	80.5	49
17	32	80.5	49
17	32	80.5	49
17	32	80.5	49
17	33	80.5	50.5
17	33	80.5	50.5
17	34	81.5	41
17	34	81.5	41
17	34	81.5	41
17	34	81.5	41
17	35	81.5	43
17	35	81.5	43
17	35	81.5	43
17	35	81.5	43
17	36	81.5	45
17	36	81.5	45
17	36	81.5	45
17	36	81.5	45
17	37	81.5	47
17	37	81.5	47
17	37	81.5	47
17	37	81.5	47
17	38	81.5	49
17	38	81.5	49
17	38	81.5	49
17	38	81.5	49
17	39	81.5	50.5
17	39	81.5	50.5
17	40	82.25	41
17	40	82.25	41
17	41	82.25	43
17	41	82.25	43
17	42	82.25	45
17	42	82.25	45
17	43	82.25	47
17	43	82.25	47
17	44	82.25	49
17	44	82.25	49
17	45	82.25	50.5
18	1	76.5	55
18	1	76.5	55
18	1	76.5	55
18	1	76.5	55
18	2	76.5	57
18	2	76.5	57
18	2	76.5	57
18	2	76.5	57
18	3	76.5	59
18	3	76.5	59
18	3	76.5	59
18	3	76.5	59
18	4	76.5	61
18	4	76.5	61
18	4	76.5	61
18	4	76.5	61
18	5	76.5	63
18	5	76.5	63
18	5	76.5	63
18	5	76.5	63
18	6	76.75	65
18	6	76.75	65
18	7	77	66
18	8	77.25	55
18	8	77.25	55
18	8	77.25	55
18	8	77.25	55
18	9	77.25	57
18	9	77.25	57
18	9	77.25	57
18	9	77.25	57
18	10	77.25	59
18	10	77.25	59
18	10	77.25	59
18	10	77.25	59
18	11	77.25	61
18	11	77.25	61
18	11	77.25	61
18	11	77.25	61
18	12	77.25	63
18	12	77.25	63
18	12	77.25	63
18	12	77.25	63
18	13	77.25	65
18	13	77.25	65
18	13	77.25	65
18	13	77.25	65
18	14	77.25	67
18	14	77.25	67
18	14	77.25	67
18	14	77.25	67
18	15	75.5	55
18	15	75.5	55
18	15	75.5	55
18	15	75.5	55
18	16	75.5	57
18	16	75.5	57
18	16	75.5	57
18	16	75.5	57
18	17	75.5	59
18	17	75.5	59
18	17	75.5	59
18	17	75.5	59
18	18	75.5	61
18	18	75.5	61
18	18	75.5	61
18	18	75.5	61
18	19	75.5	63
18	19	75.5	63
18	19	75.5	63
18	19	75.5	63
18	20	75.5	65
18	20	75.5	65
18	20	75.5	65
18	20	75.5	65
18	21	75.5	67
18	21	75.5	67
18	21	75.5	67
18	21	75.5	67
18	22	79.5	55
18	22	79.5	55
18	22	79.5	55
18	22	79.5	55
18	23	79.5	57
18	23	79.5	57
18	23	79.5	57
18	23	79.5	57
18	24	79.5	59
18	24	79.5	59
18	24	79.5	59
18	24	79.5	59
18	25	79.5	61
18	25	79.5	61
18	25	79.5	61
18	25	79.5	61
18	26	79.5	63
18	26	79.5	63
18	26	79.5	63
18	26	79.5	63
18	27	79.5	65
18	27	79.5	65
18	27	79.5	65
18	27	79.5	65
18	28	79.5	67
18	28	79.5	67
18	28	79.5	67
18	28	79.5	67
18	29	76.5	51.5
18	29	76.5	51.5
18	30	76.5	53
18	30	76.5	53
18	30	76.5	53
18	30	76.5	53
18	31	77.5	51.5
18	31	77.5	51.5
18	32	77.5	53
18	32	77.5	53
18	32	77.5	53
18	32	77.5	53
18	33	78.5	51.5
18	33	78.5	51.5
18	34	75.5	53
18	34	75.5	53
18	34	75.5	53
18	34	75.5	53
18	35	79.5	51.5
18	35	79.5	51.5
18	36	79.5	53
18	36	79.5	53
18	36	79.5	53
18	36	79.5	53
18	37	80.5	51.5
18	37	80.5	51.5
18	38	80.5	53
18	38	80.5	53
18	38	80.5	53
18	38	80.5	53
18	39	80.5	55
18	39	80.5	55
18	39	80.5	55
18	39	80.5	55
18	40	80.5	57
18	40	80.5	57
18	40	80.5	57
18	40	80.5	57
18	41	80.5	59
18	41	80.5	59
18	41	80.5	59
18	41	80.5	59
18	42	80.5	61
18	42	80.5	61
18	42	80.5	61
18	42	80.5	61
18	43	80.5	63
18	43	80.5	63
18	43	80.5	63
18	43	80.5	63
18	44	80.5	65
18	44	80.5	65
18	44	80.5	65
18	44	80.5	65
18	45	80.5	67
18	45	80.5	67
18	45	80.5	67
18	45	80.5	67
18	46	81.5	51.5
18	46	81.5	51.5
18	47	81.5	53
18	47	81.5	53
18	47	81.5	53
18	47	81.5	53
18	48	81.5	55
18	48	81.5	55
18	48	81.5	55
18	48	81.5	55
18	49	81.5	57
18	49	81.5	57
18	49	81.5	57
18	49	81.5	57
18	50	81.5	59
18	50	81.5	59
18	50	81.5	59
18	50	81.5	59
18	51	81.5	61
18	51	81.5	61
18	51	81.5	61
18	51	81.5	61
18	52	81.5	63
18	52	81.5	63
18	52	81.5	63
18	52	81.5	63
18	53	81.5	65
18	53	81.5	65
18	53	81.5	65
18	53	81.5	65
18	54	81.5	67
18	54	81.5	67
18	54	81.5	67
18	54	81.5	67
18	55	82.25	51.5
18	56	82.25	53
18	56	82.25	53
18	57	82.25	55
18	57	82.25	55
18	58	82.25	57
18	58	82.25	57
18	59	82.25	59
18	59	82.25	59
18	60	82.25	61
18	60	82.25	61
18	61	82.25	63
18	61	82.25	63
18	62	82.25	65
18	62	82.25	65
18	63	82.25	67
18	63	82.25	67
20	1	73.75	16
20	1	73.75	16
20	2	73.75	18
20	2	73.75	18
20	3	73.75	20
20	3	73.75	20
20	4	73.75	22
20	4	73.75	22
20	5	73.75	24
20	5	73.75	24
20	6	73.75	26.5
20	6	73.75	26.5
20	6	73.75	26.5
20	7	75.5	16
20	7	75.5	16
20	7	75.5	16
20	7	75.5	16
20	8	75.5	18
20	8	75.5	18
20	8	75.5	18
20	8	75.5	18
20	9	75.5	20
20	9	75.5	20
20	9	75.5	20
20	9	75.5	20
20	10	75.5	22
20	10	75.5	22
20	10	75.5	22
20	10	75.5	22
20	11	75.5	24
20	11	75.5	24
20	11	75.5	24
20	11	75.5	24
20	12	75.5	26.5
20	12	75.5	26.5
20	12	75.5	26.5
20	12	75.5	26.5
20	12	75.5	26.5
20	12	75.5	26.5
20	13	75.5	16
20	13	75.5	16
20	13	75.5	16
20	13	75.5	16
20	14	75.5	18
20	14	75.5	18
20	14	75.5	18
20	14	75.5	18
20	15	75.5	20
20	15	75.5	20
20	15	75.5	20
20	15	75.5	20
20	16	75.5	22
20	16	75.5	22
20	16	75.5	22
20	16	75.5	22
20	17	75.25	24
20	17	75.25	24
20	19	75.5	29
20	19	75.5	29
20	19	75.5	29
20	19	75.5	29
20	20	73.75	29
20	20	73.75	29
21	1	76.25	4
21	1	76.25	4
21	2	76.25	6
21	2	76.25	6
21	3	76.25	8
21	3	76.25	8
21	4	76.25	10
21	4	76.25	10
21	5	76.25	12
21	5	76.25	12
21	6	76.25	14
21	6	76.25	14
21	7	76.25	15.5
21	8	76.75	4
21	8	76.75	4
21	9	76.75	6
21	9	76.75	6
21	10	76.75	8
21	10	76.75	8
21	11	76.75	10
21	11	76.75	10
21	12	76.75	12
21	12	76.75	12
21	13	76.75	14
21	13	76.75	14
21	14	76.75	15.5
21	15	77.25	4
21	15	77.25	4
21	16	77.25	6
21	16	77.25	6
21	17	77.25	8
21	17	77.25	8
21	18	77.25	10
21	18	77.25	10
21	19	77.25	12
21	19	77.25	12
21	20	77.25	14
21	20	77.25	14
21	21	77	15
21	22	77.75	4
21	22	77.75	4
21	23	77.75	6
21	23	77.75	6
21	24	77.75	8
21	24	77.75	8
21	25	77.75	10
21	25	77.75	10
21	26	77.75	12
21	26	77.75	12
21	27	77.75	13.5
21	28	77.75	15.5
22	1	76.25	17
22	1	76.25	17
22	2	76.25	19
22	2	76.25	19
22	3	76.25	21
22	3	76.25	21
22	4	76.75	17.5
22	5	76.75	19
22	5	76.75	19
22	6	76.75	21
22	6	76.75	21
22	7	77.25	17.5
22	8	77.25	19
22	8	77.25	19
22	9	77.25	21
22	9	77.25	21
22	10	77.75	19
22	10	77.75	19
22	11	77.75	20.5
22	12	78.25	19.5
22	13	78.25	20.5
22	14	78.5	20
22	15	78.58	20.5
22	16	79.5	18
22	17	79.25	19.5
22	18	79.25	21
22	18	79.25	21
22	19	80	17.5
22	20	79.75	18.5
22	21	79.75	20.5
22	22	80.25	17.5
22	23	80.25	18.5
22	24	80.25	21.5
22	25	80.75	17.5
22	26	80.75	19
22	26	80.75	19
22	27	80.75	21
22	27	80.75	21
22	28	81.25	17.5
22	29	81.25	19
22	29	81.25	19
22	30	81.25	21
22	30	81.25	21
22	31	81.75	17.5
22	32	81.75	19
22	32	81.75	19
22	33	81.75	21
22	33	81.75	21
22	34	82.25	17.5
22	35	82.25	19
22	35	82.25	19
22	36	82.25	21
22	36	82.25	21
23	1	75.75	24.5
23	1	75.75	24.5
23	1	75.75	24.5
23	1	75.75	24.5
23	2	75.5	27
23	2	75.5	27
23	2	75.5	27
23	2	75.5	27
23	3	75.5	29
23	3	75.5	29
23	3	75.5	29
23	3	75.5	29
23	4	76.25	23
23	4	76.25	23
23	5	76.25	25
23	5	76.25	25
23	6	76.25	27
23	6	76.25	27
23	7	76.25	29
23	7	76.25	29
23	8	76.75	23
23	8	76.75	23
23	9	76.75	25
23	9	76.75	25
23	10	76.75	27
23	10	76.75	27
23	11	76.75	29
23	11	76.75	29
23	12	77.25	23
23	12	77.25	23
23	13	77.25	25
23	13	77.25	25
23	14	77.25	27
23	14	77.25	27
23	15	77.25	29
23	15	77.25	29
23	16	78	24
23	17	77.75	25
23	17	77.75	25
23	18	77.75	27
23	18	77.75	27
23	19	77.75	29
23	19	77.75	29
23	20	78.25	23
23	20	78.25	23
23	21	78.25	25
23	21	78.25	25
23	22	78.25	27
23	22	78.25	27
23	23	78.25	29
23	23	78.25	29
23	24	78.75	23
23	24	78.75	23
23	25	78.75	25
23	25	78.75	25
23	26	78.75	27
23	26	78.75	27
23	27	78.75	29
23	27	78.75	29
23	28	79	23
23	28	79	23
23	29	79.25	25
23	29	79.25	25
23	30	79.25	27
23	30	79.25	27
23	31	79.25	29
23	31	79.25	29
23	32	79.75	27
23	32	79.75	27
23	33	79.75	29
23	33	79.75	29
23	34	80.25	22.5
23	35	80.25	25.5
23	36	80.25	27
23	36	80.25	27
23	37	80.25	29
23	37	80.25	29
23	38	80.75	23
23	38	80.75	23
23	39	80.75	25
23	39	80.75	25
23	40	80.75	27
23	40	80.75	27
23	41	80.75	29
23	41	80.75	29
23	42	81.25	23
23	42	81.25	23
23	43	81.25	25
23	43	81.25	25
23	44	81.25	27
23	44	81.25	27
23	45	81.25	29
23	45	81.25	29
23	46	81.75	23
23	46	81.75	23
23	47	81.75	25
23	47	81.75	25
23	48	81.75	27
23	48	81.75	27
23	49	81.75	29
23	49	81.75	29
23	50	82.25	23
23	50	82.25	23
23	51	82.25	25
23	51	82.25	25
23	52	82.25	27
23	52	82.25	27
23	53	82.25	29
23	53	82.25	29
24	1	76.5	31
24	1	76.5	31
24	1	76.5	31
24	1	76.5	31
24	2	76.5	33
24	2	76.5	33
24	2	76.5	33
24	2	76.5	33
24	3	76.5	35
24	3	76.5	35
24	3	76.5	35
24	3	76.5	35
24	4	76.5	37
24	4	76.5	37
24	4	76.5	37
24	4	76.5	37
24	5	76.5	39
24	5	76.5	39
24	5	76.5	39
24	5	76.5	39
24	6	77.5	31
24	6	77.5	31
24	6	77.5	31
24	6	77.5	31
24	7	77.5	33
24	7	77.5	33
24	7	77.5	33
24	7	77.5	33
24	8	77.5	35
24	8	77.5	35
